time,P_0,P_1,P_2,P_3,sound_speed
0.0,,,,,341.79333333333335
0.004,,,,,341.79333333333335
0.008,,,,,341.79333333333335
0.012,,,,,341.79333333333335
0.016,,,,,341.79333333333335
0.02,,,,,341.79333333333335
0.024,,,,,341.79333333333335
0.028,,,,,341.79333333333335
0.032,,,,,341.79333333333335
0.036,,,,,341.79333333333335
0.04,,,,,341.79333333333335
0.044,,,,,341.79333333333335
0.048,,,,,341.79333333333335
0.052,,,,,341.79333333333335
0.056,,,,,341.79333333333335
0.06,,,,,341.79333333333335
0.064,,,,,341.79333333333335
0.068,,,,,341.79333333333335
0.072,,,,,341.79333333333335
0.076,,,,,341.79333333333335
0.08,,,,,341.79333333333335
0.084,,,,,341.79333333333335
0.088,,,,,341.79333333333335
0.092,,,,,341.79333333333335
0.096,,,,,341.79333333333335
0.1,,,,,341.79333333333335
0.104,,,,,341.79333333333335
0.108,,,,,341.79333333333335
0.112,,,,,341.79333333333335
0.116,,,,,341.79333333333335
0.12,,,,,341.79333333333335
0.124,,,,,341.79333333333335
0.128,,,,,341.79333333333335
0.132,,,,,341.79333333333335
0.136,,,,,341.79333333333335
0.14,,,,,341.79333333333335
0.144,,,,,341.79333333333335
0.148,,,,,341.79333333333335
0.152,,,,,341.79333333333335
0.156,,,,,341.79333333333335
0.16,,,,,341.79333333333335
0.164,,,,,341.79333333333335
0.168,,,,,341.79333333333335
0.172,,,,,341.79333333333335
0.176,,,,,341.79333333333335
0.18,,,,,341.79333333333335
0.184,,,,,341.79333333333335
0.188,,,,,341.79333333333335
0.192,,,,,341.79333333333335
0.196,,,,,341.79333333333335
0.2,,,,,341.79333333333335
0.204,,,,,341.79333333333335
0.208,,,,,341.79333333333335
0.212,,,,,341.79333333333335
0.216,,,,,341.79333333333335
0.22,,,,,341.79333333333335
0.224,,,,,341.79333333333335
0.228,,,,,341.79333333333335
0.232,,,,,341.79333333333335
0.236,,,,,341.79333333333335
0.24,,,,,341.79333333333335
0.244,,,,,341.79333333333335
0.248,,,,,341.79333333333335
0.252,,,,,341.79333333333335
0.256,,,,,341.79333333333335
0.26,,,,,341.79333333333335
0.264,,,,,341.79333333333335
0.268,,,,,341.79333333333335
0.272,,,,,341.79333333333335
0.276,,,,,341.79333333333335
0.28,,,,,341.79333333333335
0.284,,,,,341.79333333333335
0.288,,,,,341.79333333333335
0.292,,,,,341.79333333333335
0.296,,,,,341.79333333333335
0.3,,,,,341.79333333333335
0.304,,,,,341.79333333333335
0.308,,,,,341.79333333333335
0.312,,,,,341.79333333333335
0.316,,,,,341.79333333333335
0.32,,,,,341.79333333333335
0.324,,,,,341.79333333333335
0.328,,,,,341.79333333333335
0.332,,,,,341.79333333333335
0.336,,,,,341.79333333333335
0.34,,,,,341.79333333333335
0.344,,,,,341.79333333333335
0.348,,,,,341.79333333333335
0.352,,,,,341.79333333333335
0.356,,,,,341.79333333333335
0.36,,,,,341.79333333333335
0.364,,,,,341.79333333333335
0.368,,,,,341.79333333333335
0.372,,,,,341.79333333333335
0.376,,,,,341.79333333333335
0.38,,,,,341.79333333333335
0.384,,,,,341.79333333333335
0.388,,,,,341.79333333333335
0.392,,,,,341.79333333333335
0.396,,,,,341.79333333333335
0.4,,,,,341.79333333333335
0.404,,,,,341.79333333333335
0.408,,,,,341.79333333333335
0.412,,,,,341.79333333333335
0.416,,,,,341.79333333333335
0.42,,,,,341.79333333333335
0.424,,,,,341.79333333333335
0.428,,,,,341.79333333333335
0.432,,,,,341.79333333333335
0.436,,,,,341.79333333333335
0.44,,,,,341.79333333333335
0.444,,,,,341.79333333333335
0.448,,,,,341.79333333333335
0.452,,,,,341.79333333333335
0.456,,,,,341.79333333333335
0.46,,,,,341.79333333333335
0.464,,,,,341.79333333333335
0.468,,,,,341.79333333333335
0.472,,,,,341.79333333333335
0.476,,,,,341.79333333333335
0.48,,,,,341.79333333333335
0.484,,,,,341.79333333333335
0.488,,,,,341.79333333333335
0.492,,,,,341.79333333333335
0.496,,,,,341.79333333333335
0.5,,,,,341.79333333333335
0.504,,,,,341.79333333333335
0.508,,,,,341.79333333333335
0.512,,,,,341.79333333333335
0.516,,,,,341.79333333333335
0.52,,,,,341.79333333333335
0.524,,,,,341.79333333333335
0.528,,,,,341.79333333333335
0.532,,,,,341.79333333333335
0.536,,,,,341.79333333333335
0.54,,,,,341.79333333333335
0.544,,,,,341.79333333333335
0.548,,,,,341.79333333333335
0.552,,,,,341.79333333333335
0.556,,,,,341.79333333333335
0.56,,,,,341.79333333333335
0.564,,,,,341.79333333333335
