time,P_0,P_1,P_2,P_3,sound_speed
0.0,,,,,341.18
0.004,,,,,341.18
0.008,,,,,341.18
0.012,,,,,341.18
0.016,,,,,341.18
0.02,,,,,341.18
0.024,,,,,341.18
0.028,,,,,341.18
0.032,,,,,341.18
0.036,,,,,341.18
0.04,,,,,341.18
0.044,,,,,341.18
0.048,,,,,341.18
0.052,,,,,341.18
0.056,,,,,341.18
0.06,,,,,341.18
0.064,,,,,341.18
0.068,,,,,341.18
0.072,,,,,341.18
0.076,,,,,341.18
0.08,,,,,341.18
0.084,,,,,341.18
0.088,,,,,341.18
0.092,,,,,341.18
0.096,,,,,341.18
0.1,,,,,341.18
0.104,,,,,341.18
0.108,,,,,341.18
0.112,,,,,341.18
0.116,,,,,341.18
0.12,,,,,341.18
0.124,,,,,341.18
0.128,,,,,341.18
0.132,,,,,341.18
0.136,,,,,341.18
0.14,,,,,341.18
0.144,,,,,341.18
0.148,,,,,341.18
0.152,,,,,341.18
0.156,,,,,341.18
0.16,,,,,341.18
0.164,,,,,341.18
0.168,,,,,341.18
0.172,,,,,341.18
0.176,,,,,341.18
0.18,,,,,341.18
0.184,,,,,341.18
0.188,,,,,341.18
0.192,,,,,341.18
0.196,,,,,341.18
0.2,,,,,341.18
0.204,,,,,341.18
0.208,,,,,341.18
0.212,,,,,341.1766666666667
0.216,,,,,341.1766666666667
0.22,,,,,341.1766666666667
0.224,,,,,341.1766666666667
0.228,,,,,341.1766666666667
0.232,,,,,341.1766666666667
0.236,,,,,341.1766666666667
0.24,,,,,341.1766666666667
0.244,,,,,341.1766666666667
0.248,,,,,341.1766666666667
0.252,,,,,341.1766666666667
0.256,,,,,341.1766666666667
0.26,,,,,341.1766666666667
0.264,,,,,341.1766666666667
0.268,,,,,341.1766666666667
0.272,,,,,341.1766666666667
0.276,,,,,341.1766666666667
0.28,,,,,341.1766666666667
0.284,,,,,341.1766666666667
0.288,,,,,341.1766666666667
0.292,,,,,341.1766666666667
0.296,,,,,341.1766666666667
0.3,,,,,341.1766666666667
0.304,,,,,341.1766666666667
0.308,,,,,341.1766666666667
0.312,,,,,341.1766666666667
0.316,,,,,341.1766666666667
0.32,,,,,341.1766666666667
0.324,,,,,341.1766666666667
0.328,,,,,341.1766666666667
0.332,,,,,341.1766666666667
0.336,,,,,341.1766666666667
0.34,,,,,341.1766666666667
0.344,,,,,341.1766666666667
0.348,,,,,341.1766666666667
0.352,,,,,341.1766666666667
0.356,,,,,341.1766666666667
0.36,,,,,341.1766666666667
0.364,,,,,341.1766666666667
0.368,,,,,341.1766666666667
0.372,,,,,341.1766666666667
0.376,,,,,341.1766666666667
0.38,,,,,341.1766666666667
0.384,,,,,341.1766666666667
0.388,,,,,341.1766666666667
0.392,,,,,341.1766666666667
0.396,,,,,341.1766666666667
0.4,,,,,341.1766666666667
0.404,,,,,341.1766666666667
0.408,,,,,341.1766666666667
0.412,,,,,341.1766666666667
0.416,,,,,341.1766666666667
0.42,,,,,341.1766666666667
0.424,,,,,341.1766666666667
0.428,,,,,341.1766666666667
0.432,,,,,341.1766666666667
0.436,,,,,341.1766666666667
0.44,,,,,341.1766666666667
0.444,,,,,341.1766666666667
0.448,,,,,341.1766666666667
0.452,,,,,341.1766666666667
0.456,,,,,341.1766666666667
0.46,,,,,341.1766666666667
0.464,,,,,341.1766666666667
0.468,,,,,341.1766666666667
0.472,,,,,341.1766666666667
0.476,,,,,341.1766666666667
0.48,,,,,341.1766666666667
0.484,,,,,341.1766666666667
0.488,,,,,341.1766666666667
0.492,,,,,341.1766666666667
0.496,,,,,341.1766666666667
0.5,,,,,341.1766666666667
0.504,,,,,341.1766666666667
0.508,,,,,341.1766666666667
0.512,,,,,341.1766666666667
0.516,,,,,341.1766666666667
0.52,,,,,341.1766666666667
0.524,,,,,341.1766666666667
0.528,,,,,341.1766666666667
0.532,,,,,341.1766666666667
0.536,,,,,341.1766666666667
0.54,,,,,341.1766666666667
0.544,,,,,341.1766666666667
0.548,,,,,341.1766666666667
0.552,,,,,341.1766666666667
0.556,,,,,341.1766666666667
0.56,,,,,341.1766666666667
0.564,,,,,341.1766666666667
0.568,,,,,341.1766666666667
0.572,,,,,341.1766666666667
0.576,,,,,341.1766666666667
0.58,,,,,341.1766666666667
0.584,,,,,341.1766666666667
0.588,,,,,341.1766666666667
0.592,,,,,341.1766666666667
0.596,,,,,341.1766666666667
0.6,,,,,341.1766666666667
0.604,,,,,341.1766666666667
0.608,,,,,341.1766666666667
0.612,,,,,341.1766666666667
0.616,,,,,341.1766666666667
0.62,,,,,341.1766666666667
0.624,,,,,341.1766666666667
0.628,,,,,341.1766666666667
0.632,,,,,341.1766666666667
0.636,,,,,341.1766666666667
0.64,,,,,341.1766666666667
0.644,,,,,341.1766666666667
0.648,,,,,341.1766666666667
0.652,,,,,341.1766666666667
0.656,,,,,341.1766666666667
0.66,,,,,341.1766666666667
0.664,,,,,341.1766666666667
0.668,,,,,341.1766666666667
0.672,,,,,341.1766666666667
0.676,,,,,341.1766666666667
0.68,,,,,341.1766666666667
0.684,,,,,341.1766666666667
0.688,,,,,341.1766666666667
0.692,,,,,341.1766666666667
0.696,,,,,341.1766666666667
0.7,,,,,341.1766666666667
0.704,,,,,341.1766666666667
0.708,,,,,341.1766666666667
0.712,,,,,341.1766666666667
0.716,,,,,341.1766666666667
0.72,,,,,341.1766666666667
0.724,,,,,341.1766666666667
0.728,,,,,341.1766666666667
0.732,,,,,341.1766666666667
0.736,,,,,341.1766666666667
0.74,,,,,341.1766666666667
0.744,,,,,341.1766666666667
0.748,,,,,341.1766666666667
0.752,,,,,341.1766666666667
0.756,,,,,341.1766666666667
0.76,,,,,341.1766666666667
0.764,,,,,341.1766666666667
0.768,,,,,341.1766666666667
0.772,,,,,341.1766666666667
0.776,,,,,341.1766666666667
0.78,,,,,341.1766666666667
0.784,,,,,341.1766666666667
0.788,,,,,341.1766666666667
0.792,,,,,341.1766666666667
0.796,,,,,341.1766666666667
0.8,,,,,341.1766666666667
0.804,,,,,341.1766666666667
0.808,,,,,341.1766666666667
0.812,,,,,341.1766666666667
0.816,,,,,341.1766666666667
0.82,,,,,341.1766666666667
0.824,,,,,341.1766666666667
0.828,,,,,341.1766666666667
0.832,,,,,341.1766666666667
0.836,,,,,341.1766666666667
0.84,,,,,341.1766666666667
0.844,,,,,341.1766666666667
0.848,,,,,341.1766666666667
0.852,,,,,341.1766666666667
0.856,,,,,341.1766666666667
0.86,,,,,341.1766666666667
0.864,,,,,341.1766666666667
0.868,,,,,341.1766666666667
0.872,,,,,341.1766666666667
0.876,,,,,341.1766666666667
0.88,,,,,341.1766666666667
0.884,,,,,341.1766666666667
0.888,,,,,341.1766666666667
0.892,,,,,341.1766666666667
0.896,,,,,341.1766666666667
0.9,,,,,341.1766666666667
0.904,,,,,341.1766666666667
0.908,,,,,341.1766666666667
0.912,,,,,341.1766666666667
0.916,,,,,341.1766666666667
0.92,,,,,341.1766666666667
0.924,,,,,341.1766666666667
0.928,,,,,341.1766666666667
0.932,,,,,341.1766666666667
0.936,,,,,341.1766666666667
0.94,,,,,341.1766666666667
0.944,,,,,341.1766666666667
0.948,,,,,341.1766666666667
0.952,,,,,341.1766666666667
0.956,,,,,341.1766666666667
0.96,,,,,341.1766666666667
0.964,,,,,341.1766666666667
0.968,,,,,341.1766666666667
0.972,,,,,341.1766666666667
0.976,,,,,341.1766666666667
0.98,,,,,341.1766666666667
0.984,,,,,341.1766666666667
0.988,,,,,341.1766666666667
0.992,,,,,341.1766666666667
0.996,,,,,341.1766666666667
1.0,,,,,341.1766666666667
1.004,,,,,341.1766666666667
1.008,,,,,341.1766666666667
1.012,,,,,341.1766666666667
1.016,,,,,341.1766666666667
1.02,,,,,341.1766666666667
1.024,,,,,341.1766666666667
1.028,,,,,341.1766666666667
1.032,,,,,341.1766666666667
1.036,,,,,341.1766666666667
1.04,,,,,341.1766666666667
1.044,,,,,341.1766666666667
