time,P_0,P_1,P_2,P_3,sound_speed
0.0,,,,,342.6499999999999
0.004,,,,,342.6499999999999
0.008,,,,,342.6499999999999
0.012,,,,,342.6499999999999
0.016,,,,,342.6499999999999
0.02,,,,,342.6499999999999
0.024,,,,,342.6499999999999
0.028,,,,,342.6499999999999
0.032,,,,,342.6499999999999
0.036,,,,,342.6499999999999
0.04,,,,,342.6499999999999
0.044,,,,,342.6499999999999
0.048,,,,,342.6499999999999
0.052,,,,,342.6499999999999
0.056,,,,,342.6499999999999
0.06,,,,,342.6499999999999
0.064,,,,,342.6499999999999
0.068,,,,,342.6499999999999
0.072,,,,,342.6499999999999
0.076,,,,,342.6499999999999
0.08,,,,,342.6499999999999
0.084,,,,,342.6499999999999
0.088,,,,,342.6499999999999
0.092,,,,,342.6499999999999
0.096,,,,,342.6499999999999
0.1,,,,,342.6499999999999
0.104,,,,,342.6499999999999
0.108,,,,,342.6499999999999
0.112,,,,,342.6499999999999
0.116,,,,,342.6499999999999
0.12,,,,,342.6499999999999
0.124,,,,,342.6499999999999
0.128,,,,,342.6499999999999
0.132,,,,,342.6499999999999
0.136,,,,,342.6499999999999
0.14,,,,,342.6499999999999
0.144,,,,,342.6499999999999
0.148,,,,,342.6499999999999
0.152,,,,,342.6499999999999
0.156,,,,,342.6499999999999
0.16,,,,,342.6499999999999
0.164,,,,,342.6499999999999
0.168,,,,,342.6499999999999
0.172,,,,,342.6499999999999
0.176,,,,,342.6499999999999
0.18,,,,,342.6499999999999
0.184,,,,,342.6499999999999
0.188,,,,,342.6499999999999
0.192,,,,,342.6499999999999
0.196,,,,,342.6499999999999
0.2,,,,,342.6499999999999
0.204,,,,,342.6499999999999
0.208,,,,,342.6499999999999
0.212,,,,,342.6499999999999
0.216,,,,,342.6499999999999
0.22,,,,,342.6499999999999
0.224,,,,,342.6499999999999
0.228,,,,,342.6499999999999
0.232,,,,,342.6499999999999
0.236,,,,,342.6499999999999
0.24,,,,,342.6499999999999
