time,P_0,P_1,P_2,P_3,sound_speed
0.0,,,,,341.74
0.004,,,,,341.74
0.008,,,,,341.74
0.012,,,,,341.74
0.016,,,,,341.74
0.02,,,,,341.74
0.024,,,,,341.74
0.028,,,,,341.74
0.032,,,,,341.74
0.036,,,,,341.74
0.04,,,,,341.74
0.044,,,,,341.74
0.048,,,,,341.74
0.052,,,,,341.74
0.056,,,,,341.74
0.06,,,,,341.74
0.064,,,,,341.74
0.068,,,,,341.74
0.072,,,,,341.74
0.076,,,,,341.74
0.08,,,,,341.74
0.084,,,,,341.74
0.088,,,,,341.74
0.092,,,,,341.74
0.096,,,,,341.74
0.1,,,,,341.74
0.104,,,,,341.74
0.108,,,,,341.74
0.112,,,,,341.74
0.116,,,,,341.74
0.12,,,,,341.74
0.124,,,,,341.74
0.128,,,,,341.74
0.132,,,,,341.74
0.136,,,,,341.74
0.14,,,,,341.74
0.144,,,,,341.74
0.148,,,,,341.74
0.152,,,,,341.74
0.156,,,,,341.74
0.16,,,,,341.74
0.164,,,,,341.74
0.168,,,,,341.74
0.172,,,,,341.74
0.176,,,,,341.74
0.18,,,,,341.74
0.184,,,,,341.74
0.188,,,,,341.74
0.192,,,,,341.74
0.196,,,,,341.74
0.2,,,,,341.74
0.204,,,,,341.74
0.208,,,,,341.74
0.212,,,,,341.74
0.216,,,,,341.74
0.22,,,,,341.74
0.224,,,,,341.74
0.228,,,,,341.74
0.232,,,,,341.74
0.236,,,,,341.74
0.24,,,,,341.74
0.244,,,,,341.74
0.248,,,,,341.74
0.252,,,,,341.74
0.256,,,,,341.74
0.26,,,,,341.74
0.264,,,,,341.74
0.268,,,,,341.74
0.272,,,,,341.74
0.276,,,,,341.74
0.28,,,,,341.74
0.284,,,,,341.74
0.288,,,,,341.74
0.292,,,,,341.74
0.296,,,,,341.74
0.3,,,,,341.74
0.304,,,,,341.74
0.308,,,,,341.74
0.312,,,,,341.74
0.316,,,,,341.74
0.32,,,,,341.74
0.324,,,,,341.74
0.328,,,,,341.74
0.332,,,,,341.74
0.336,,,,,341.74
0.34,,,,,341.74
0.344,,,,,341.74
0.348,,,,,341.74
0.352,,,,,341.74
0.356,,,,,341.74
0.36,,,,,341.74
0.364,,,,,341.74
0.368,,,,,341.74
0.372,,,,,341.74
0.376,,,,,341.74
0.38,,,,,341.74
0.384,,,,,341.74
0.388,,,,,341.74
0.392,,,,,341.74
0.396,,,,,341.74
0.4,,,,,341.74
0.404,,,,,341.74
0.408,,,,,341.74
0.412,,,,,341.74
0.416,,,,,341.74
0.42,,,,,341.74
0.424,,,,,341.74
0.428,,,,,341.74
0.432,,,,,341.74
0.436,,,,,341.74
0.44,,,,,341.74
0.444,,,,,341.74
0.448,,,,,341.74
0.452,,,,,341.74
0.456,,,,,341.74
0.46,,,,,341.74
0.464,,,,,341.74
0.468,,,,,341.74
0.472,,,,,341.74
0.476,,,,,341.74
0.48,,,,,341.74
0.484,,,,,341.74
0.488,,,,,341.74
0.492,,,,,341.74
0.496,,,,,341.74
0.5,,,,,341.74
0.504,,,,,341.74
0.508,,,,,341.74
0.512,,,,,341.74
0.516,,,,,341.74
0.52,,,,,341.74
0.524,,,,,341.74
0.528,,,,,341.74
0.532,,,,,341.74
0.536,,,,,341.74
0.54,,,,,341.74
0.544,,,,,341.74
0.548,,,,,341.74
0.552,,,,,341.74
0.556,,,,,341.74
0.56,,,,,341.74
0.564,,,,,341.74
0.568,,,,,341.74
0.572,,,,,341.74
0.576,,,,,341.74
0.58,,,,,341.74
0.584,,,,,341.74
0.588,,,,,341.74
0.592,,,,,341.74
0.596,,,,,341.74
0.6,,,,,341.74
0.604,,,,,341.74
0.608,,,,,341.74
0.612,,,,,341.74
0.616,,,,,341.74
0.62,,,,,341.74
0.624,,,,,341.74
0.628,,,,,341.74
0.632,,,,,341.74
0.636,,,,,341.74
0.64,,,,,341.74
0.644,,,,,341.74
0.648,,,,,341.74
0.652,,,,,341.74
0.656,,,,,341.74
0.66,,,,,341.74
0.664,,,,,341.74
0.668,,,,,341.74
0.672,,,,,341.74
0.676,,,,,341.74
0.68,,,,,341.74
0.684,,,,,341.74
0.688,,,,,341.74
0.692,,,,,341.74
0.696,,,,,341.74
0.7,,,,,341.74
0.704,,,,,341.74
0.708,,,,,341.74
0.712,,,,,341.74
0.716,,,,,341.74
0.72,,,,,341.74
0.724,,,,,341.74
0.728,,,,,341.74
0.732,,,,,341.74
0.736,,,,,341.74
0.74,,,,,341.74
0.744,,,,,341.74
0.748,,,,,341.74
0.752,,,,,341.74
0.756,,,,,341.74
0.76,,,,,341.74
0.764,,,,,341.74
0.768,,,,,341.74
0.772,,,,,341.74
0.776,,,,,341.74
0.78,,,,,341.75
