time,P_0,P_1,P_2,P_3,sound_speed
0.0,,,,,341.09666666666664
0.004,,,,,341.09666666666664
0.008,,,,,341.09666666666664
0.012,,,,,341.09666666666664
0.016,,,,,341.09666666666664
0.02,,,,,341.09666666666664
0.024,,,,,341.09666666666664
0.028,,,,,341.09666666666664
0.032,,,,,341.09666666666664
0.036,,,,,341.09666666666664
0.04,,,,,341.09666666666664
0.044,,,,,341.09666666666664
0.048,,,,,341.09666666666664
0.052,,,,,341.09666666666664
0.056,,,,,341.09666666666664
0.06,,,,,341.09666666666664
0.064,,,,,341.09666666666664
0.068,,,,,341.09666666666664
0.072,,,,,341.09666666666664
0.076,,,,,341.09666666666664
0.08,,,,,341.09666666666664
0.084,,,,,341.09666666666664
0.088,,,,,341.09666666666664
0.092,,,,,341.09666666666664
0.096,,,,,341.09666666666664
0.1,,,,,341.09666666666664
0.104,,,,,341.09666666666664
0.108,,,,,341.09666666666664
0.112,,,,,341.09666666666664
0.116,,,,,341.09666666666664
0.12,,,,,341.09666666666664
0.124,,,,,341.09666666666664
0.128,,,,,341.09666666666664
0.132,,,,,341.09666666666664
0.136,,,,,341.09666666666664
0.14,,,,,341.09666666666664
0.144,,,,,341.09666666666664
0.148,,,,,341.09666666666664
0.152,,,,,341.09666666666664
0.156,,,,,341.09666666666664
0.16,,,,,341.09666666666664
0.164,,,,,341.09666666666664
0.168,,,,,341.09666666666664
0.172,,,,,341.09666666666664
0.176,,,,,341.09666666666664
0.18,,,,,341.09666666666664
0.184,,,,,341.09666666666664
0.188,,,,,341.09666666666664
0.192,,,,,341.09666666666664
0.196,,,,,341.09666666666664
0.2,,,,,341.09666666666664
0.204,,,,,341.09666666666664
0.208,,,,,341.09666666666664
0.212,,,,,341.09666666666664
0.216,,,,,341.09666666666664
0.22,,,,,341.09666666666664
0.224,,,,,341.09666666666664
0.228,,,,,341.09666666666664
0.232,,,,,341.09666666666664
0.236,,,,,341.09666666666664
0.24,,,,,341.09666666666664
0.244,,,,,341.09666666666664
0.248,,,,,341.09666666666664
0.252,,,,,341.09666666666664
0.256,,,,,341.09666666666664
0.26,,,,,341.09666666666664
0.264,,,,,341.09666666666664
0.268,,,,,341.09666666666664
0.272,,,,,341.09666666666664
0.276,,,,,341.09666666666664
0.28,,,,,341.09666666666664
0.284,,,,,341.09666666666664
0.288,,,,,341.09666666666664
0.292,,,,,341.09666666666664
0.296,,,,,341.09666666666664
0.3,,,,,341.09666666666664
0.304,,,,,341.09666666666664
0.308,,,,,341.09666666666664
0.312,,,,,341.09666666666664
0.316,,,,,341.09666666666664
0.32,,,,,341.09666666666664
0.324,,,,,341.09666666666664
0.328,,,,,341.09666666666664
0.332,,,,,341.09666666666664
0.336,,,,,341.09666666666664
0.34,,,,,341.09666666666664
0.344,,,,,341.09666666666664
0.348,,,,,341.09666666666664
0.352,,,,,341.09666666666664
0.356,,,,,341.09666666666664
0.36,,,,,341.09666666666664
0.364,,,,,341.09666666666664
0.368,,,,,341.09666666666664
0.372,,,,,341.09666666666664
0.376,,,,,341.09666666666664
0.38,,,,,341.09666666666664
0.384,,,,,341.09666666666664
0.388,,,,,341.09666666666664
0.392,,,,,341.09666666666664
0.396,,,,,341.09666666666664
0.4,,,,,341.09666666666664
0.404,,,,,341.09666666666664
0.408,,,,,341.09666666666664
0.412,,,,,341.09666666666664
0.416,,,,,341.09666666666664
0.42,,,,,341.09666666666664
0.424,,,,,341.09666666666664
0.428,,,,,341.09666666666664
0.432,,,,,341.09666666666664
0.436,,,,,341.09666666666664
0.44,,,,,341.09666666666664
0.444,,,,,341.09666666666664
0.448,,,,,341.09666666666664
0.452,,,,,341.09666666666664
0.456,,,,,341.09666666666664
0.46,,,,,341.09666666666664
0.464,,,,,341.09666666666664
0.468,,,,,341.09666666666664
0.472,,,,,341.09666666666664
0.476,,,,,341.09666666666664
0.48,,,,,341.09666666666664
0.484,,,,,341.09666666666664
0.488,,,,,341.09666666666664
0.492,,,,,341.09666666666664
0.496,,,,,341.09666666666664
0.5,,,,,341.09666666666664
0.504,,,,,341.09666666666664
0.508,,,,,341.09666666666664
0.512,,,,,341.09666666666664
0.516,,,,,341.09666666666664
0.52,,,,,341.09666666666664
0.524,,,,,341.09666666666664
0.528,,,,,341.09666666666664
0.532,,,,,341.09666666666664
0.536,,,,,341.09666666666664
0.54,,,,,341.09666666666664
0.544,,,,,341.09666666666664
0.548,,,,,341.09666666666664
0.552,,,,,341.09666666666664
0.556,,,,,341.09666666666664
0.56,,,,,341.09666666666664
0.564,,,,,341.09666666666664
0.568,,,,,341.09666666666664
0.572,,,,,341.09666666666664
0.576,,,,,341.09666666666664
0.58,,,,,341.09666666666664
0.584,,,,,341.09666666666664
0.588,,,,,341.09666666666664
0.592,,,,,341.09666666666664
0.596,,,,,341.09666666666664
0.6,,,,,341.09666666666664
0.604,,,,,341.09666666666664
0.608,,,,,341.09666666666664
0.612,,,,,341.09666666666664
0.616,,,,,341.09666666666664
0.62,,,,,341.09666666666664
0.624,,,,,341.09666666666664
0.628,,,,,341.09666666666664
0.632,,,,,341.09666666666664
0.636,,,,,341.09666666666664
0.64,,,,,341.09666666666664
0.644,,,,,341.09666666666664
0.648,,,,,341.09666666666664
0.652,,,,,341.09666666666664
0.656,,,,,341.09666666666664
0.66,,,,,341.09666666666664
0.664,,,,,341.09666666666664
0.668,,,,,341.09666666666664
0.672,,,,,341.09666666666664
0.676,,,,,341.09666666666664
0.68,,,,,341.09666666666664
0.684,,,,,341.09666666666664
0.688,,,,,341.09666666666664
0.692,,,,,341.09666666666664
0.696,,,,,341.09666666666664
0.7,,,,,341.09666666666664
0.704,,,,,341.09666666666664
0.708,,,,,341.09666666666664
0.712,,,,,341.09666666666664
0.716,,,,,341.09666666666664
0.72,,,,,341.09666666666664
0.724,,,,,341.09666666666664
0.728,,,,,341.09666666666664
0.732,,,,,341.09666666666664
0.736,,,,,341.09666666666664
0.74,,,,,341.09666666666664
0.744,,,,,341.09666666666664
0.748,,,,,341.09666666666664
0.752,,,,,341.09666666666664
0.756,,,,,341.09666666666664
0.76,,,,,341.09666666666664
0.764,,,,,341.09666666666664
0.768,,,,,341.09666666666664
0.772,,,,,341.09666666666664
0.776,,,,,341.09666666666664
0.78,,,,,341.09666666666664
0.784,,,,,341.09666666666664
0.788,,,,,341.09666666666664
0.792,,,,,341.09666666666664
0.796,,,,,341.09666666666664
0.8,,,,,341.09666666666664
0.804,,,,,341.0933333333333
0.808,,,,,341.0933333333333
0.812,,,,,341.0933333333333
0.816,,,,,341.0933333333333
0.82,,,,,341.0933333333333
0.824,,,,,341.0933333333333
0.828,,,,,341.0933333333333
0.832,,,,,341.0933333333333
0.836,,,,,341.0933333333333
0.84,,,,,341.0933333333333
0.844,,,,,341.0933333333333
0.848,,,,,341.0933333333333
0.852,,,,,341.0933333333333
0.856,,,,,341.0933333333333
0.86,,,,,341.0933333333333
0.864,,,,,341.0933333333333
0.868,,,,,341.0933333333333
0.872,,,,,341.0933333333333
0.876,,,,,341.0933333333333
0.88,,,,,341.0933333333333
0.884,,,,,341.0933333333333
0.888,,,,,341.0933333333333
0.892,,,,,341.0933333333333
0.896,,,,,341.0933333333333
0.9,,,,,341.0933333333333
0.904,,,,,341.0933333333333
0.908,,,,,341.0933333333333
0.912,,,,,341.0933333333333
0.916,,,,,341.0933333333333
0.92,,,,,341.0933333333333
0.924,,,,,341.0933333333333
0.928,,,,,341.0933333333333
0.932,,,,,341.0933333333333
0.936,,,,,341.0933333333333
0.94,,,,,341.0933333333333
0.944,,,,,341.0933333333333
0.948,,,,,341.0933333333333
0.952,,,,,341.0933333333333
0.956,,,,,341.0933333333333
0.96,,,,,341.0933333333333
0.964,,,,,341.0933333333333
0.968,,,,,341.0933333333333
0.972,,,,,341.0933333333333
0.976,,,,,341.0933333333333
0.98,,,,,341.0933333333333
0.984,,,,,341.0933333333333
0.988,,,,,341.0933333333333
0.992,,,,,341.0933333333333
0.996,,,,,341.0933333333333
1.0,,,,,341.0933333333333
1.004,,,,,341.0933333333333
1.008,,,,,341.0933333333333
1.012,,,,,341.0933333333333
1.016,,,,,341.0933333333333
1.02,,,,,341.0933333333333
1.024,,,,,341.0933333333333
1.028,,,,,341.0933333333333
1.032,,,,,341.0933333333333
1.036,,,,,341.0933333333333
1.04,,,,,341.0933333333333
1.044,,,,,341.0933333333333
1.048,,,,,341.0933333333333
1.052,,,,,341.0933333333333
1.056,,,,,341.0933333333333
1.06,,,,,341.0933333333333
1.064,,,,,341.0933333333333
1.068,,,,,341.0933333333333
1.072,,,,,341.0933333333333
1.076,,,,,341.0933333333333
1.08,,,,,341.0933333333333
1.084,,,,,341.0933333333333
1.088,,,,,341.0933333333333
1.092,,,,,341.0933333333333
1.096,,,,,341.0933333333333
1.1,,,,,341.0933333333333
1.104,,,,,341.0933333333333
1.108,,,,,341.0933333333333
1.112,,,,,341.0933333333333
1.116,,,,,341.0933333333333
1.12,,,,,341.0933333333333
1.124,,,,,341.0933333333333
1.128,,,,,341.0933333333333
1.132,,,,,341.0933333333333
1.136,,,,,341.0933333333333
1.14,,,,,341.0933333333333
1.144,,,,,341.0933333333333
1.148,,,,,341.0933333333333
1.152,,,,,341.0933333333333
1.156,,,,,341.0933333333333
1.16,,,,,341.0933333333333
1.164,,,,,341.0933333333333
1.168,,,,,341.0933333333333
1.172,,,,,341.0933333333333
1.176,,,,,341.0933333333333
1.18,,,,,341.0933333333333
1.184,,,,,341.0933333333333
1.188,,,,,341.0933333333333
1.192,,,,,341.0933333333333
1.196,,,,,341.0933333333333
1.2,,,,,341.0933333333333
1.204,,,,,341.0933333333333
1.208,,,,,341.0933333333333
1.212,,,,,341.0933333333333
1.216,,,,,341.0933333333333
1.22,,,,,341.0933333333333
1.224,,,,,341.0933333333333
1.228,,,,,341.0933333333333
1.232,,,,,341.0933333333333
1.236,,,,,341.0933333333333
1.24,,,,,341.0933333333333
1.244,,,,,341.0933333333333
1.248,,,,,341.0933333333333
1.252,,,,,341.0933333333333
1.256,,,,,341.0933333333333
1.26,,,,,341.0933333333333
1.264,,,,,341.0933333333333
1.268,,,,,341.0933333333333
1.272,,,,,341.0933333333333
1.276,,,,,341.0933333333333
1.28,,,,,341.0933333333333
1.284,,,,,341.0933333333333
1.288,,,,,341.0933333333333
1.292,,,,,341.0933333333333
1.296,,,,,341.0933333333333
1.3,,,,,341.0933333333333
1.304,,,,,341.0933333333333
1.308,,,,,341.0933333333333
1.312,,,,,341.0933333333333
1.316,,,,,341.0933333333333
1.32,,,,,341.0933333333333
1.324,,,,,341.0933333333333
1.328,,,,,341.0933333333333
